id,sex,age,trace,Infected_Num
79368,male,45,"[0, 9, 1, 7]",6
79386,male,23,"[1, 2, 4, 5]",6
79392,male,31,"[8, 2, 3, 6]",0
79406,female,72,[8],1
79414,male,14,[5],2
79429,female,66,"[2, 3]",3
79436,male,52,"[8, 4]",2
79440,female,70,"[2, 3]",0
79492,male,69,"[3, 5]",3
79499,female,7,[7],1
79501,male,7,[0],0
79504,male,70,"[1, 4]",0
79507,female,20,[4],5
79511,female,25,"[0, 7]",4
79525,female,29,"[0, 1, 3, 4, 8, 9]",1
79536,male,9,[6],0
79541,male,54,"[2, 7]",1
79545,male,64,"[8, 6]",0
79590,female,34,"[3, 4, 7]",4
79603,female,21,"[8, 3, 5]",6
79610,male,73,[8],1
79613,female,33,"[0, 9, 2, 7]",7
79638,male,11,[9],3
79640,female,33,"[0, 5]",1
79645,male,14,[5],2
79648,female,63,[0],1
79653,female,25,"[3, 4, 5]",0
79660,female,5,[2],1
79672,male,44,"[8, 0, 2, 7]",4
79678,male,76,[0],1
79711,female,31,"[1, 3, 7]",1
79721,male,31,"[1, 2, 3, 6, 8, 9]",6
79734,female,38,"[0, 3, 5, 6]",0
79747,male,7,[8],2
79756,male,27,"[8, 3, 5]",2
79759,female,21,"[1, 9, 7]",1
79767,male,7,[2],2
79789,male,74,"[0, 2]",1
79799,male,51,"[0, 8, 4, 7]",12
79804,male,30,"[8, 3]",2
79826,female,80,[2],0
79831,male,68,[1],2
79838,male,50,[3],2
79851,female,54,[5],7
79864,female,3,[6],3
79892,female,49,"[1, 3, 6]",3
79904,male,31,"[8, 9, 4, 7]",0
79909,female,14,"[2, 4]",0
79920,female,48,"[9, 1]",2
79954,female,69,[1],2
79958,male,55,"[9, 2, 7]",10
79963,female,6,[6],7
80009,female,13,[0],0
80018,male,11,[0],1
80033,male,35,"[9, 7]",3
80052,female,33,"[0, 1, 2, 3, 4, 5, 6]",0
80061,female,38,"[9, 3, 6]",3
80064,male,62,[0],4
80081,female,19,[8],1
80100,female,7,[4],0
80119,male,16,[5],3
80141,female,42,"[1, 2]",12
80150,female,24,"[0, 9, 4, 1]",2
80156,male,25,"[1, 2, 3, 5, 7, 8]",8
80164,male,66,[3],0
80177,male,49,"[3, 4, 5, 7, 8, 9]",2
80196,male,58,"[9, 2, 5, 1]",0
80197,male,60,"[9, 3]",2
80222,male,11,[2],3
80227,male,32,"[8, 2, 4]",0
80229,male,50,"[8, 6]",5
80244,female,67,"[8, 3]",4
80258,male,74,[7],1
80261,male,18,[3],1
80266,male,4,[0],1
80290,female,22,"[8, 4, 5]",4
80313,male,15,[6],6
80335,male,16,[4],0
80353,female,46,"[8, 3, 5]",7
80367,male,32,"[0, 2, 5, 6, 7]",2
80395,female,18,[9],1
80427,male,65,[8],3
80438,female,73,[1],1
80445,male,58,"[2, 3, 5]",0
80450,male,48,"[8, 0, 7]",1
80459,male,56,"[9, 2, 1]",1
80494,female,29,"[1, 2, 6, 7, 9]",0
80495,male,10,[4],3
80531,female,56,"[0, 5, 6]",10
80546,female,32,"[8, 9, 6]",1
80548,female,8,[6],1
80550,male,52,"[9, 6, 7]",10
80551,male,59,"[0, 1, 4, 5, 6]",1
80566,male,37,"[0, 1, 4, 8, 9]",1
80575,male,35,"[4, 5]",2
80578,male,27,"[8, 2, 7]",13
80598,female,45,"[2, 3]",3
80603,female,59,"[0, 1, 5, 6, 7]",0
80614,male,25,"[8, 0, 1, 7]",2
80616,female,44,[3],5
80621,female,6,[3],3
80646,female,16,[0],14
80662,female,21,"[1, 3, 5, 7]",6
80673,female,77,"[2, 5]",1
80688,female,14,[6],3
80701,female,60,"[8, 0, 3, 1]",5
80711,female,37,"[9, 5]",4
80725,male,62,[2],4
80747,female,25,"[8, 2, 4]",2
80749,male,78,[0],2
80764,male,57,"[2, 6]",3
80799,female,19,[3],3
80805,male,18,[7],3
80810,male,7,[8],0
80832,male,2,[9],2
80861,male,63,[5],0
80870,male,45,"[1, 4]",1
80872,female,49,"[0, 1, 3, 6]",10
80879,female,20,[0],7
80882,male,29,"[0, 2, 3]",1
80919,male,52,"[0, 2, 4, 6]",2
80937,male,51,[3],2
80961,female,58,[7],0
80973,female,13,[9],1
80975,male,13,[5],0
80981,male,54,"[5, 6]",0
80986,male,44,"[8, 1, 5]",7
81007,male,14,[7],1
81011,female,58,"[8, 5, 6, 7]",1
81026,male,17,[3],3
81054,female,59,"[2, 3, 5]",0
81072,male,28,"[0, 1, 5, 6, 9]",0
81083,male,16,[9],1
81107,female,48,"[0, 5]",1
81120,female,21,"[0, 1, 2, 5, 7, 8, 9]",4
81122,female,66,[5],0
81130,female,71,[7],8
81177,female,41,"[3, 6, 7, 8, 9]",10
81183,female,47,"[0, 1, 8]",1
81186,female,49,"[1, 3, 4, 8, 9]",3
81191,male,23,"[2, 5]",2
81192,female,68,[9],0
81194,male,54,"[1, 2, 4, 7]",5
81206,male,61,[8],4
81237,male,54,"[9, 3, 5]",10
81239,male,72,[2],7
81280,female,44,"[0, 9, 8, 7]",0
81294,male,52,"[8, 9, 2, 6]",9
81296,male,49,"[3, 6, 7]",3
81299,male,19,[0],0
81305,male,14,[3],0
81325,male,29,"[8, 2, 3, 6]",1
81329,female,80,[2],2
81330,female,4,[0],1
81336,male,38,"[2, 3, 5, 7]",0
81343,male,21,"[9, 6]",0
81346,female,27,"[8, 9, 2, 3]",2
81348,female,9,[2],1
81397,female,62,[9],0
81415,male,17,[7],1
81418,female,65,[8],3
81450,male,7,[8],0
81456,female,11,[3],4
81459,male,72,"[3, 6]",1
81475,female,9,[6],4
81492,male,50,[2],1
81512,female,21,"[4, 5, 6, 7, 8, 9]",9
81516,female,42,"[0, 2, 3, 6, 8]",1
81520,female,25,"[1, 2, 7]",5
81530,female,38,"[1, 2, 7, 8, 9]",5
81534,male,15,"[8, 1]",0
81556,male,40,"[8, 2, 6]",5
81558,male,64,[2],0
81559,female,5,[8],2
81563,female,43,"[9, 2, 3, 6]",0
81564,female,15,[1],8
81568,male,16,[9],1
81583,male,48,"[0, 2, 4, 5, 7, 9]",0
81593,male,19,[5],5
81596,female,45,"[8, 9, 4]",8
81597,female,61,[6],0
81607,male,14,[9],0
81614,female,71,[5],1
81628,male,17,[0],5
81629,male,69,"[3, 7]",1
81631,male,40,"[9, 3, 7]",2
81652,male,36,"[8, 0, 6]",1
81657,male,55,"[0, 2, 3]",8
81659,male,73,[9],11
81677,female,77,[2],3
81678,female,22,"[2, 4, 5, 6, 7, 8]",1
81693,female,75,[0],0
81704,male,9,[1],4
81709,female,29,"[0, 9, 2, 3]",1
81763,male,15,[7],2
81770,female,49,"[9, 2, 6]",2
81773,female,2,[5],0
81785,female,57,"[9, 3, 5]",4
81794,male,56,"[8, 9, 2, 3]",3
81811,female,51,[9],2
81829,male,15,[9],0
81873,female,46,"[1, 7]",1
81879,male,62,[7],1
81885,female,30,"[1, 3, 4, 7, 9]",6
81886,female,40,"[9, 2, 4]",0
81898,male,32,"[0, 1, 3, 6, 9]",0
81902,male,24,"[9, 3, 7]",0
81905,female,12,[9],1
81906,female,23,"[1, 2, 3, 4, 5, 6]",0
81915,male,18,[8],0
81933,male,9,[6],3
81948,female,46,"[2, 4, 7]",5
81957,female,36,"[0, 1, 4, 7]",0
81966,female,68,"[8, 5]",3
81974,male,26,"[3, 6, 7]",2
81976,male,35,"[0, 3, 4, 6, 8]",5
81979,male,7,[7],3
81981,male,48,"[0, 1, 2, 3, 8, 9]",11
82013,female,8,[9],1
82025,male,6,[3],1
82034,female,2,[9],1
82038,female,60,"[1, 3, 7]",2
82042,male,33,"[1, 4, 7]",1
82057,male,80,[0],7
82070,male,57,[7],6
82073,female,2,[4],4
82078,male,27,"[0, 9, 2, 3]",5
82080,male,11,[1],2
82108,female,23,"[8, 9, 3, 7]",11
82123,female,7,[3],0
82133,male,17,"[0, 3]",0
82140,male,76,[0],0
82149,female,16,[5],0
82163,male,42,"[8, 1, 2, 3]",3
82166,male,72,[9],0
82167,male,35,"[0, 1, 2, 5]",15
82176,female,32,"[1, 3, 5, 6, 7, 9]",1
82183,male,36,"[9, 2, 4, 1]",0
82187,male,47,"[8, 3, 4, 5]",2
82188,female,48,"[1, 6]",7
82200,female,55,"[0, 6]",14
82201,male,73,"[8, 7]",2
82213,male,15,[6],5
82218,male,1,[0],0
82223,male,69,[5],0
82228,female,56,"[1, 5]",1
82237,female,21,"[8, 3, 4]",0
82247,male,32,"[2, 4, 5, 8, 9]",1
82307,male,10,[1],1
82309,male,19,[3],3
82322,male,36,"[1, 2, 4, 6]",4
82324,female,24,"[0, 1, 3, 7, 8]",7
82327,female,80,"[9, 2, 7]",2
82329,male,4,[3],1
82338,male,2,[2],0
82343,male,22,"[1, 2, 3, 7]",3
82346,female,75,[0],1
82349,male,36,"[8, 2, 3, 7]",1
82352,male,34,"[1, 3, 5, 6, 9]",3
82373,female,48,"[1, 4, 6, 7, 9]",0
82376,male,49,"[8, 0, 1]",2
82414,female,67,[8],1
82444,female,25,"[0, 1, 2, 3, 8]",1
82448,male,44,"[4, 7]",0
82457,female,51,"[0, 2, 6, 7]",2
82462,male,60,"[3, 4, 6, 7, 8]",1
82479,female,52,"[1, 2, 4, 7]",1
82483,female,50,"[1, 3, 9]",6
82488,female,31,"[0, 2, 5, 6, 7]",1
82492,female,29,"[8, 3, 4, 7]",1
82494,female,79,[7],2
82504,male,19,"[1, 7]",2
82513,female,49,"[0, 1, 3, 9]",2
82514,female,23,"[4, 5, 6]",2
82517,male,9,[8],2
82532,male,49,"[0, 1, 2, 3, 8]",2
82533,male,40,"[8, 9, 3]",1
82534,female,49,"[1, 3, 9, 7]",5
82551,female,74,[6],2
82558,female,56,[3],1
82574,female,5,[9],6
82603,female,21,"[8, 3, 6]",9
82631,male,77,[0],0
82673,male,67,[8],1
82706,female,64,[4],3
82711,female,35,"[1, 2, 5, 6, 7, 9]",2
82722,female,57,"[9, 3, 6]",5
82732,male,23,"[8, 7]",7
82741,female,59,"[8, 4, 5]",1
82743,male,78,[5],8
82757,female,59,"[8, 4, 5]",3
82758,male,20,"[8, 9]",1
82777,male,13,[5],0
82780,male,1,[4],0
82784,male,58,"[0, 9, 3, 8]",2
82791,male,47,[4],0
82805,female,30,"[2, 3, 4, 5]",0
82819,male,12,[0],0
82830,male,14,[9],1
82844,female,38,"[4, 5]",3
82847,male,53,[2],0
82894,female,54,"[8, 2, 4, 5]",1
82928,female,80,[2],1
82935,female,32,[8],0
82946,male,73,"[2, 5]",5
82950,male,15,[1],5
82953,male,21,"[9, 2, 4, 5]",4
82980,female,48,"[0, 4, 6, 7]",1
82989,female,26,"[0, 9, 4, 6]",0
82994,male,13,"[9, 1]",0
83002,male,29,"[8, 2, 5]",1
83023,male,38,"[2, 3, 6]",2
83030,male,41,"[9, 2, 4, 5]",3
83084,male,33,"[1, 2, 3, 5]",2
83085,female,43,"[2, 3]",2
83089,male,22,"[1, 2, 3, 6, 9]",7
83096,male,67,[8],3
83098,female,19,"[2, 7]",1
83117,male,62,[9],0
83121,female,44,"[0, 1, 3, 5]",0
83139,male,7,"[8, 2]",1
83158,male,4,[4],0
83161,female,17,"[8, 1]",0
83193,female,22,"[0, 3, 4, 5, 7]",2
83216,female,61,[3],6
83221,female,79,"[8, 9]",3
83245,female,29,"[3, 4, 5, 6, 7]",6
83280,female,46,"[1, 2, 6, 7, 8]",2
83282,male,55,[8],0
83288,male,46,"[0, 9, 7]",4
83298,female,68,"[5, 6]",3
83317,male,36,"[1, 3, 5, 6]",12
83335,female,53,"[8, 1, 6]",3
83341,female,18,[2],7
83349,male,9,[1],0
83373,male,38,"[0, 3, 4, 5, 7, 8, 9]",0
83396,female,14,[9],8
83421,male,80,[7],1
83424,male,63,[0],0
83425,male,33,"[9, 3, 1]",1
83431,female,13,[1],0
83442,male,3,[8],2
83444,female,21,"[8, 2, 3, 7]",4
83445,female,48,"[1, 5]",10
83446,male,27,"[1, 3, 6]",2
83470,male,27,"[1, 5]",2
83478,male,48,"[9, 3, 6]",4
83481,male,24,"[1, 3, 5, 6, 7, 8]",2
83483,male,57,"[8, 6]",1
83497,female,23,"[1, 4, 5, 7, 9]",8
83503,female,16,[2],0
83525,female,33,"[4, 5]",1
83540,female,4,[0],1
83553,female,3,[6],2
83557,male,12,[8],0
83566,male,77,[1],1
83567,female,51,"[9, 2, 1, 7]",0
83575,female,69,[9],1
83586,female,1,[3],2
83599,male,56,"[8, 9, 2, 5]",8
83624,female,1,[3],1
83638,female,6,[4],1
83650,female,1,[8],0
83651,male,43,"[2, 3, 4]",0
83667,male,27,"[0, 9, 5]",3
83706,male,4,[7],2
83712,female,41,"[0, 7]",1
83719,female,58,"[8, 1, 3, 6]",3
83724,female,31,"[1, 5, 6, 7, 8]",10
83725,female,27,"[0, 8, 3]",0
83734,male,16,[3],0
83749,male,51,"[4, 5, 6, 8, 9]",1
83766,male,52,"[1, 2, 6]",6
83767,male,15,[0],1
83802,female,22,"[2, 7]",1
83818,female,80,[6],0
83844,male,64,[4],3
83848,male,8,[6],2
83874,female,64,"[2, 5]",1
83881,female,12,"[0, 6]",1
83897,female,29,"[8, 9, 5]",1
83938,male,39,"[1, 3, 4, 7, 8]",0
83950,female,15,[9],0
83956,male,6,[7],1
83963,male,74,[3],0
84006,female,6,[3],3
84014,female,56,[2],2
84035,male,23,"[5, 6, 7]",0
84073,female,58,"[3, 7]",4
84076,male,25,"[0, 8, 4, 5]",3
84078,male,7,[6],1
84134,male,47,"[8, 9, 3]",1
84139,female,14,[6],4
84150,female,2,[4],0
84154,male,56,"[9, 2, 3, 4]",1
84159,male,31,"[1, 3, 4, 7]",2
84162,female,3,[5],1
84176,male,10,[8],1
84206,female,47,"[0, 4, 5, 6, 9]",4
84263,male,19,[3],2
84278,female,63,[9],0
84295,female,32,"[0, 3, 4, 7, 8]",5
84301,male,29,"[1, 2, 3, 4, 8]",1
84314,female,9,[2],3
84325,female,48,"[0, 8, 3, 4]",3
84342,female,20,[0],2
84358,male,19,[7],2
84372,male,14,[1],2
84396,male,57,"[8, 1, 2, 5]",4
84401,male,19,[3],0
84421,female,47,"[3, 4, 5, 6]",1
84426,male,38,"[0, 1, 5, 9]",0
84459,female,61,[6],3
84476,female,17,[5],1
84493,male,78,[2],0
84505,male,54,"[0, 9, 6, 1]",6
84533,female,37,"[8, 1, 5, 9]",1
84554,female,17,[9],3
84560,male,26,"[9, 5, 6]",6
84572,female,26,"[8, 1, 2]",3
84609,female,75,[7],1
84610,male,74,[2],1
84616,male,17,[7],6
84622,female,25,"[0, 9, 3, 6]",2
84633,male,22,"[0, 1, 9]",2
84645,female,27,"[1, 2, 3, 5, 6, 7, 9]",1
84661,female,38,"[3, 4]",3
84678,female,24,"[8, 2, 3]",4
84693,male,8,[3],0
84718,female,2,[5],1
84744,female,74,"[2, 4, 5]",0
84747,male,59,"[0, 1, 2, 3, 5, 6]",3
84759,female,56,"[3, 5, 6, 7, 9]",8
84768,male,12,[3],1
84770,female,63,[8],0
84781,female,42,"[1, 4]",2
84789,male,26,"[1, 2, 3, 4, 5]",3
84791,male,59,"[0, 9]",0
84798,male,16,[9],3
84802,female,4,[2],4
84818,female,67,[5],0
84825,female,45,"[8, 4]",1
84838,male,49,"[0, 9, 6]",3
84865,female,61,"[3, 6]",0
84876,male,45,"[0, 1, 2, 5]",4
84911,female,14,"[1, 9]",1
84917,male,26,"[0, 1, 6, 7, 8, 9]",0
84921,male,8,"[0, 3]",1
84932,female,25,"[8, 9, 3, 6]",0
84955,female,76,[4],2
84961,male,55,"[8, 9, 5, 6]",1
84973,male,31,"[2, 3, 5, 7, 8]",1
84982,male,16,[6],0
84986,female,51,"[6, 7]",1
84997,male,28,"[2, 3, 7]",0
85000,male,44,"[1, 3, 7]",1
85011,male,21,"[0, 5, 6, 7]",0
85016,female,52,"[8, 4]",0
85061,male,32,"[8, 2]",3
85066,male,38,"[1, 2, 7]",8
85086,male,54,"[2, 7]",4
85094,female,38,"[9, 3, 4, 1]",5
85097,female,13,[0],0
85101,male,26,"[0, 4, 5, 6, 7]",1
85109,female,51,[3],3
85123,female,26,"[1, 5, 6]",1
85128,male,60,"[8, 9, 7]",1
85130,male,28,"[3, 6, 7]",3
85151,female,53,"[4, 5]",1
85153,female,80,"[9, 2, 4]",0
85156,male,56,"[9, 4, 1, 7]",8
85166,female,25,"[0, 5, 6, 7]",0
85170,female,29,"[8, 1, 3, 6]",2
85192,female,67,[7],1
85193,female,43,"[8, 3, 5]",0
85200,male,63,[0],0
85214,female,24,"[1, 3, 6, 7, 8, 9]",1
85216,male,62,[9],0
85219,female,4,[1],1
85229,male,62,[7],6
85251,female,44,"[0, 7]",3
85253,male,61,[8],1
85256,male,21,"[1, 2, 3, 7, 9]",3
85257,female,17,[9],1
85269,female,35,"[1, 4, 6, 7]",1
85281,male,63,[0],3
85300,female,53,"[9, 4, 1]",1
85320,male,53,"[0, 2, 5, 6, 9]",1
85326,male,67,[9],1
85336,male,56,"[0, 2, 3, 4]",11
85338,male,58,"[2, 3, 5]",2
85341,female,66,[1],5
85346,female,54,"[0, 4]",7
85348,male,11,[1],6
85365,female,13,[2],2
85371,male,21,"[1, 5, 7]",1
85382,male,36,"[9, 3, 5, 6]",11
85396,male,51,"[8, 3, 5]",0
85409,male,26,"[9, 3, 5, 7]",0
85417,female,25,"[2, 3, 6, 8, 9]",8
85420,female,25,"[0, 2, 5, 6]",1
85426,female,21,"[1, 2, 3, 5, 6]",17
85447,male,48,"[2, 3]",7
85462,male,37,"[1, 3, 6]",0
85463,female,55,"[8, 2, 4]",4
85468,male,29,"[9, 3, 6, 7]",3
85507,male,30,"[0, 3, 4, 6, 7]",3
85519,female,26,"[0, 2, 4, 5]",5
85539,female,49,"[3, 6, 7]",1
85541,male,4,[7],10
85547,male,78,[1],1
85564,female,41,"[0, 7]",5
85565,male,79,[3],0
85567,male,77,[6],0
85588,male,11,"[2, 6]",1
85590,male,45,"[0, 2, 3, 7, 9]",8
85591,female,3,[4],3
85592,male,6,[5],1
85595,female,15,[5],0
85596,male,27,"[4, 6, 7]",8
85615,female,59,"[1, 3, 7]",7
85635,female,28,"[0, 1, 3, 6]",14
85652,male,69,[3],0
85663,male,73,[8],1
85678,female,49,"[3, 6]",2
85687,female,21,"[0, 3, 4, 5, 8]",1
85701,male,24,"[0, 1, 2, 4, 9]",1
85719,male,42,"[1, 7]",8
85742,male,52,"[0, 9, 4]",1
85754,male,72,[3],2
85758,male,42,"[0, 2]",7
85762,female,47,"[4, 7]",7
85779,male,37,"[8, 5, 6]",1
85802,female,79,[2],0
85810,female,16,"[0, 3]",0
85815,female,24,"[0, 1, 8, 7]",8
85817,male,27,"[1, 3]",8
85830,male,6,[0],3
85831,female,55,"[0, 8, 5]",3
85834,male,43,"[0, 1, 3, 5, 6]",3
85852,female,46,"[0, 2, 3, 5]",3
85873,male,2,[7],4
85883,female,49,"[3, 4, 5, 7]",1
85884,male,8,[2],1
85902,female,27,"[9, 3, 4, 5]",1
85904,female,4,[0],0
85917,female,30,"[8, 7]",4
85939,female,73,"[8, 7]",2
85971,male,45,"[1, 5]",2
85983,male,42,"[0, 1, 6]",3
85994,male,46,"[8, 0, 5, 6]",5
85998,male,69,[1],5
86011,male,43,[2],2
86024,female,5,[9],3
86029,male,43,"[0, 9, 4]",8
86055,male,60,"[0, 3, 6]",1
86061,female,51,"[3, 6]",0
86071,female,7,[1],1
86073,male,38,"[0, 9, 4, 1]",1
86078,female,45,"[2, 5, 7]",1
86119,female,29,"[9, 2, 7]",3
86130,male,41,"[8, 5, 7]",1
86131,male,67,[1],0
86137,female,46,"[0, 4, 6]",4
86148,male,44,"[0, 7]",8
86158,female,49,"[8, 2, 7]",6
86161,female,74,"[8, 7]",0
86172,male,31,"[1, 4, 5, 7, 8]",6
86179,male,21,"[0, 3, 5, 6]",1
86182,female,8,[5],0
86184,male,27,"[0, 1, 5, 6]",3
86185,female,47,"[0, 2, 5, 7]",1
86194,female,32,"[0, 8, 5, 9]",1
86213,male,49,[8],2
86218,male,2,[3],1
86240,female,23,"[1, 6]",0
86249,female,32,"[0, 2, 4, 6, 9]",4
86271,male,16,[5],0
86296,female,65,[5],2
86300,female,33,"[3, 4, 5, 7, 9]",1
86308,female,42,"[8, 9, 3, 5]",1
86318,female,50,"[1, 5]",8
86329,male,55,"[2, 3, 4]",2
86336,female,12,[1],1
86355,female,31,"[8, 2, 3, 7]",6
86363,male,62,[7],2
86375,male,45,"[8, 0, 2, 1]",3
86380,female,35,"[0, 1, 2, 6]",1
86381,male,5,[5],0
86393,male,70,[1],2
86396,female,53,"[0, 4, 5, 7, 8]",3
86399,female,13,[1],0
86423,female,46,"[0, 1, 6]",1
86429,male,43,"[0, 2, 6]",1
86437,female,53,"[9, 2, 5]",2
86444,male,10,[8],0
86456,male,71,[6],1
86457,male,69,[1],1
86471,female,76,[3],0
86482,female,55,"[1, 7]",1
86498,male,11,[0],3
86532,male,17,[4],3
86537,female,45,[6],0
86538,male,26,"[0, 1, 3, 4, 9]",2
86541,male,8,[1],0
86578,female,5,[2],1
86586,male,44,"[8, 2, 5]",2
86607,female,48,"[9, 2, 3, 6]",2
86608,male,23,"[9, 2, 3, 6]",3
86613,male,77,[8],0
86617,female,27,"[0, 1, 2, 4, 5, 6, 7]",6
86623,female,67,[8],0
86624,female,33,"[2, 4, 7]",2
86625,female,41,"[9, 2, 6]",3
86662,female,32,"[8, 1, 2, 9]",1
86668,male,76,[3],1
86691,female,72,"[2, 3, 7]",3
86712,male,35,"[4, 5, 6]",1
86728,male,3,[3],3
86732,male,29,"[0, 1, 4, 5, 6, 8]",7
86736,male,1,[9],0
86771,female,20,"[8, 1]",0
86775,male,39,"[9, 4]",1
86781,female,9,[3],0
86782,male,54,"[8, 1, 3, 4]",0
86787,female,79,[2],5
86803,female,57,"[8, 2, 3, 6]",2
86807,male,38,"[2, 3, 5, 6]",4
86808,female,26,"[0, 1, 2, 7]",3
86825,female,38,"[2, 3, 4, 6, 8, 9]",2
86836,female,29,"[0, 4, 7]",1
86857,female,75,[4],0
86862,male,49,"[0, 1, 8, 7]",1
86880,male,38,"[8, 3, 4, 6]",3
86887,female,19,"[8, 2, 5]",1
86897,female,36,"[0, 2, 3, 5]",1
86904,female,42,"[1, 5, 6]",5
86908,male,27,"[9, 3]",1
86909,female,17,[4],0
86911,female,32,[4],9
86917,male,80,[0],0
86937,female,50,"[8, 7]",1
86953,male,29,"[8, 5, 6, 7]",0
86961,female,53,"[0, 1, 2, 4, 5, 7, 9]",2
86975,female,23,"[1, 2, 3, 4, 9]",1
87001,male,15,[8],2
87005,female,70,[8],0
87022,male,14,[8],3
87023,male,44,[3],0
87029,female,75,[8],1
87038,male,51,"[8, 5]",1
87053,male,59,"[1, 3, 6]",5
87061,female,79,"[3, 5]",1
87102,male,17,"[2, 4]",1
87120,female,46,"[0, 1, 4, 5, 6]",0
87122,female,65,[4],1
87128,male,45,"[8, 9, 4, 6]",7
87130,female,19,[2],1
87139,female,74,[4],1
87144,female,54,"[0, 1, 3]",2
87178,female,17,"[8, 7]",2
87190,female,45,"[1, 4, 9]",7
87196,female,57,"[9, 7]",0
87198,female,26,"[4, 6, 7, 8, 9]",2
87200,male,66,[8],1
87211,male,79,"[0, 1]",0
87218,male,25,"[0, 1, 2, 7, 9]",3
87230,female,78,[2],0
87231,male,71,[6],3
87244,male,68,[8],0
87248,male,14,[3],1
87261,male,21,"[1, 5, 6, 7]",0
87271,male,62,[9],3
87280,female,78,[2],4
87285,female,2,[8],2
87300,female,37,"[1, 3, 6]",4
87306,male,37,"[8, 0, 6, 7]",1
87331,male,77,[0],0
87344,female,19,"[1, 5]",0
87381,female,46,"[1, 2, 3, 5, 7]",2
87384,female,5,[5],0
87386,male,13,[8],0
87387,male,79,[9],2
87401,male,78,[1],0
87404,male,30,"[8, 4, 5]",6
87406,male,35,"[8, 1, 3, 6]",4
87433,female,9,[4],1
87437,male,16,[9],6
87468,male,4,"[1, 6]",0
87473,male,77,[7],4
87477,male,9,[3],0
87478,male,34,"[0, 1, 2, 5, 6]",0
87491,female,52,"[1, 4]",7
87492,female,75,"[2, 5]",2
87502,female,31,"[8, 1, 6]",0
87526,male,21,"[1, 7]",14
87550,female,17,"[8, 2]",0
87559,male,28,"[0, 1, 2, 3, 4, 8]",0
87575,male,15,[4],0
87576,male,29,"[2, 6, 7, 8, 9]",1
87588,female,71,[1],0
87593,female,57,"[2, 3, 4, 5, 6]",0
87596,female,48,"[8, 1, 5, 7]",4
87630,male,69,[7],0
87637,male,73,[9],0
87639,male,3,[7],4
87643,male,30,"[8, 9, 6]",2
87646,male,11,[5],1
87682,male,28,"[0, 2, 7]",2
87686,male,79,[7],0
87693,female,36,"[0, 1, 2, 3, 9]",2
87696,male,76,"[0, 2]",1
87697,female,63,"[0, 6]",2
87705,female,15,[8],1
87728,female,39,"[0, 4, 5]",1
87731,male,44,"[0, 1, 2, 4]",0
87733,male,48,"[9, 1]",6
87745,female,28,"[8, 9, 5, 0]",1
87761,female,53,"[3, 6, 7]",1
87763,female,58,"[9, 5, 1]",0
87771,male,67,"[9, 3]",3
87773,female,79,"[2, 6]",0
87780,female,35,"[8, 0]",1
87782,male,45,"[0, 1, 4, 6]",0
87800,female,61,[3],2
87801,male,66,[1],0
87861,male,18,"[3, 7]",1
87872,male,1,[4],0
87883,male,41,"[9, 2, 7]",0
87887,female,30,"[1, 4, 6, 8, 9]",0
87906,male,50,[2],7
87918,male,33,"[1, 3, 9, 7]",4
87930,female,37,"[1, 3, 4, 6, 8, 9]",3
87972,female,52,"[1, 6, 7]",2
87977,female,48,"[8, 6]",0
88005,male,17,[1],1
88015,male,5,[3],3
88026,female,62,[7],0
88036,female,58,"[2, 3]",12
88047,female,68,"[2, 5, 7]",6
88050,male,22,"[0, 8, 5, 6]",2
88058,female,72,"[1, 9, 6]",0
88063,female,75,[7],3
88080,male,26,"[0, 7]",1
88095,female,27,"[0, 3, 4, 7, 9]",1
88107,male,6,[2],0
88109,female,79,[5],2
88116,female,55,"[0, 8]",0
88127,male,48,[5],0
88128,male,66,[5],6
88142,male,15,[3],2
88162,male,41,"[8, 1, 5]",2
88166,female,13,[3],1
88201,male,59,"[0, 2]",7
88206,male,44,"[0, 1, 4, 7]",1
88211,female,1,[2],3
88229,male,36,"[3, 5, 6, 7, 8]",2
88230,male,50,"[9, 2, 3, 1]",1
88233,female,10,[9],2
88266,female,15,[8],0
88269,male,39,"[9, 2, 3, 1]",8
88272,male,53,"[9, 5]",4
88301,male,78,[0],2
88317,female,14,[1],5
88325,female,25,"[0, 1, 4, 6, 9]",6
88343,female,46,[0],5
88352,female,32,"[0, 8, 2]",1
88365,male,42,"[0, 9, 2, 6]",3
88378,male,15,[0],2
88379,male,33,"[8, 9, 3]",1
88381,female,35,"[8, 0, 2, 7]",4
88382,female,36,"[0, 8, 4]",3
88387,female,34,"[1, 5, 6]",0
88400,male,61,[0],2
88421,female,21,"[0, 1, 3, 9]",5
88425,male,59,"[8, 1, 4, 5]",6
88432,female,58,[4],3
88456,female,72,[1],1
88465,male,3,[8],2
88478,female,21,"[1, 4, 6]",4
88481,male,39,"[0, 9, 3, 6]",1
88483,male,60,"[1, 2, 6]",1
88486,male,65,[2],2
88487,male,57,"[2, 4]",1
88536,male,37,"[0, 1, 2, 6]",10
88551,female,54,"[0, 9, 5]",1
88555,female,33,"[9, 7, 6, 1]",2
88556,female,69,[3],3
88557,female,48,"[9, 2, 7]",7
88564,male,67,[6],1
88570,male,20,[9],0
88572,male,35,"[1, 2, 9, 6]",5
88581,male,47,"[9, 2, 4, 7]",4
88601,male,42,"[1, 2, 3, 7]",4
88604,female,38,"[1, 4, 7]",11
88607,female,73,[7],0
