id,sex,age,trace,Infected_Num,0,1,2,3,4,5,6,7,8,9,place_been_to,trans_risk
140841,female,25,[1],4,0,1,0,0,0,0,0,0,0,0,1,2
140843,female,37,"[0, 5, 6, 8, 9]",3,1,0,0,0,0,1,1,0,1,1,5,2
140845,male,60,"[9, 5]",2,0,0,0,0,0,1,0,0,0,1,2,1
140846,male,71,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
140847,female,36,"[8, 0]",1,1,0,0,0,0,0,0,0,1,0,2,1
140852,male,6,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
140854,male,65,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
140857,female,26,"[0, 5, 7]",2,1,0,0,0,0,1,0,1,0,0,3,1
140865,male,66,[5],3,0,0,0,0,0,1,0,0,0,0,1,2
140871,female,58,"[3, 7]",2,0,0,0,1,0,0,0,1,0,0,2,1
140890,male,28,[6],1,0,0,0,0,0,0,1,0,0,0,1,1
140891,male,8,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
140894,female,73,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
140897,male,61,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
140900,male,14,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
140901,female,19,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
140912,male,53,"[9, 2, 1]",7,0,1,1,0,0,0,0,0,0,1,3,3
140916,male,71,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
140918,male,21,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
140919,female,45,"[9, 3]",3,0,0,0,1,0,0,0,0,0,1,2,2
140920,female,12,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
140922,female,28,"[2, 4]",1,0,0,1,0,1,0,0,0,0,0,2,1
140923,male,56,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
140924,female,3,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
140925,male,42,[9],3,0,0,0,0,0,0,0,0,0,1,1,2
140928,female,58,"[9, 5]",0,0,0,0,0,0,1,0,0,0,1,2,1
140931,female,3,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
140936,female,61,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
140937,female,43,[5],3,0,0,0,0,0,1,0,0,0,0,1,2
140938,male,36,[0],9,1,0,0,0,0,0,0,0,0,0,1,3
140939,male,49,"[0, 1]",1,1,1,0,0,0,0,0,0,0,0,2,1
140945,female,16,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
140946,female,17,[2],3,0,0,1,0,0,0,0,0,0,0,1,2
140949,female,51,"[8, 9]",0,0,0,0,0,0,0,0,0,1,1,2,1
140953,male,53,"[3, 6]",0,0,0,0,1,0,0,1,0,0,0,2,1
140954,female,19,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
140956,female,39,"[1, 2, 5]",1,0,1,1,0,0,1,0,0,0,0,3,1
140967,male,9,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
140977,female,53,"[3, 7]",4,0,0,0,1,0,0,0,1,0,0,2,2
140978,male,14,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
140986,female,38,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
140988,male,29,[8],5,0,0,0,0,0,0,0,0,1,0,1,3
140990,male,34,"[9, 3, 7]",0,0,0,0,1,0,0,0,1,0,1,3,1
140992,male,24,"[0, 5]",1,1,0,0,0,0,1,0,0,0,0,2,1
140995,male,1,[1],6,0,1,0,0,0,0,0,0,0,0,1,3
140997,female,79,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
141001,female,42,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
141002,male,9,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
141008,female,14,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
141016,female,60,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
141018,male,76,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
141019,male,56,"[2, 5]",4,0,0,1,0,0,1,0,0,0,0,2,2
141020,female,22,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
141021,female,44,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
141023,male,30,"[9, 7]",0,0,0,0,0,0,0,0,1,0,1,2,1
141025,male,19,[3],6,0,0,0,1,0,0,0,0,0,0,1,3
141030,male,65,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
141031,female,11,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
141037,male,16,[3],4,0,0,0,1,0,0,0,0,0,0,1,2
141051,male,36,"[2, 6]",2,0,0,1,0,0,0,1,0,0,0,2,1
141062,female,5,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
141066,male,9,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
141071,female,31,"[2, 3, 4]",0,0,0,1,1,1,0,0,0,0,0,3,1
141076,female,6,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
141077,female,5,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
141078,female,26,"[2, 5, 7]",4,0,0,1,0,0,1,0,1,0,0,3,2
141079,female,2,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
141080,female,72,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
141081,male,12,[6],3,0,0,0,0,0,0,1,0,0,0,1,2
141083,female,33,"[0, 4]",4,1,0,0,0,1,0,0,0,0,0,2,2
141085,male,33,"[9, 6]",1,0,0,0,0,0,0,1,0,0,1,2,1
141086,male,44,"[9, 7]",0,0,0,0,0,0,0,0,1,0,1,2,1
141088,male,48,"[3, 6]",5,0,0,0,1,0,0,1,0,0,0,2,3
141089,female,24,"[6, 7]",0,0,0,0,0,0,0,1,1,0,0,2,1
141096,male,1,[9],5,0,0,0,0,0,0,0,0,0,1,1,3
141100,female,71,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
141109,male,79,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
141111,male,33,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
141112,female,16,[8],2,0,0,0,0,0,0,0,0,1,0,1,1
141116,male,24,"[0, 2]",0,1,0,1,0,0,0,0,0,0,0,2,1
141122,male,28,"[9, 2, 4]",1,0,0,1,0,1,0,0,0,0,1,3,1
141124,female,27,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
141125,male,24,"[8, 0]",3,1,0,0,0,0,0,0,0,1,0,2,2
141133,male,32,"[8, 9, 5, 6]",0,0,0,0,0,0,1,1,0,1,1,4,1
141138,female,56,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
141139,male,23,"[9, 3, 4]",3,0,0,0,1,1,0,0,0,0,1,3,2
141140,female,47,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
141144,female,15,[2],4,0,0,1,0,0,0,0,0,0,0,1,2
141149,male,7,[4],3,0,0,0,0,1,0,0,0,0,0,1,2
141150,male,42,[1],5,0,1,0,0,0,0,0,0,0,0,1,3
141152,male,10,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
141157,male,38,"[0, 8, 9, 7]",2,1,0,0,0,0,0,0,1,1,1,4,1
141169,female,64,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
141176,male,46,[6],3,0,0,0,0,0,0,1,0,0,0,1,2
141177,female,75,[7],3,0,0,0,0,0,0,0,1,0,0,1,2
141178,female,52,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
141179,female,68,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
141181,male,35,"[4, 5]",5,0,0,0,0,1,1,0,0,0,0,2,3
141182,female,17,"[3, 5]",2,0,0,0,1,0,1,0,0,0,0,2,1
141183,male,60,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
141186,male,77,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
141192,female,25,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
141198,female,54,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
141200,female,25,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
141201,female,58,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
141205,female,39,[2],4,0,0,1,0,0,0,0,0,0,0,1,2
141208,female,51,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
141210,female,67,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
141212,female,59,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
141218,female,44,"[8, 1, 4]",1,0,1,0,0,1,0,0,0,1,0,3,1
141219,female,18,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
141223,male,29,"[8, 9, 6, 1]",0,0,1,0,0,0,0,1,0,1,1,4,1
141231,male,54,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
141232,female,41,"[9, 3]",0,0,0,0,1,0,0,0,0,0,1,2,1
141233,female,78,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
141236,male,20,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
141243,female,29,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
141254,male,32,"[0, 3]",0,1,0,0,1,0,0,0,0,0,0,2,1
141256,male,76,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
141258,female,63,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
141263,female,15,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
141265,female,2,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
141270,female,58,[8],4,0,0,0,0,0,0,0,0,1,0,1,2
141272,male,14,[7],9,0,0,0,0,0,0,0,1,0,0,1,3
141274,female,49,"[9, 6]",1,0,0,0,0,0,0,1,0,0,1,2,1
141277,male,57,"[9, 1]",1,0,1,0,0,0,0,0,0,0,1,2,1
141280,male,57,"[9, 3]",0,0,0,0,1,0,0,0,0,0,1,2,1
141281,male,48,[4],4,0,0,0,0,1,0,0,0,0,0,1,2
141284,male,44,"[8, 0]",2,1,0,0,0,0,0,0,0,1,0,2,1
141285,male,35,"[1, 4, 7]",0,0,1,0,0,1,0,0,1,0,0,3,1
141289,male,56,[6],7,0,0,0,0,0,0,1,0,0,0,1,3
141294,male,79,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
141300,male,25,"[0, 2, 4]",0,1,0,1,0,1,0,0,0,0,0,3,1
141305,male,33,[9],2,0,0,0,0,0,0,0,0,0,1,1,1
141309,female,3,[6],3,0,0,0,0,0,0,1,0,0,0,1,2
141310,female,3,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
141314,male,3,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
141319,female,51,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
141323,male,62,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
141337,male,36,"[3, 4]",6,0,0,0,1,1,0,0,0,0,0,2,3
141338,male,20,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
141340,male,37,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
141346,male,38,"[5, 6, 7]",2,0,0,0,0,0,1,1,1,0,0,3,1
141348,male,14,[9],4,0,0,0,0,0,0,0,0,0,1,1,2
141350,female,53,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
141351,male,48,"[1, 6]",2,0,1,0,0,0,0,1,0,0,0,2,1
141352,female,29,"[9, 2, 7]",0,0,0,1,0,0,0,0,1,0,1,3,1
141354,male,32,"[8, 2]",6,0,0,1,0,0,0,0,0,1,0,2,3
141355,female,59,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
141357,female,39,"[8, 6]",1,0,0,0,0,0,0,1,0,1,0,2,1
141361,male,50,"[9, 6, 7]",0,0,0,0,0,0,0,1,1,0,1,3,1
141365,female,68,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
141366,female,30,"[9, 6]",0,0,0,0,0,0,0,1,0,0,1,2,1
141372,female,6,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
141386,male,29,"[0, 7]",5,1,0,0,0,0,0,0,1,0,0,2,3
141388,female,35,"[8, 7]",0,0,0,0,0,0,0,0,1,1,0,2,1
141390,female,61,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
141397,male,12,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
141398,female,23,"[2, 5]",5,0,0,1,0,0,1,0,0,0,0,2,3
141401,male,21,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
141407,male,17,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
141408,male,43,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
141417,female,47,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
141421,female,66,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
141423,female,56,[5],5,0,0,0,0,0,1,0,0,0,0,1,3
141433,female,13,[6],1,0,0,0,0,0,0,1,0,0,0,1,1
141435,female,63,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
141436,female,12,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
141439,male,52,"[8, 1]",3,0,1,0,0,0,0,0,0,1,0,2,2
141444,male,37,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
141448,male,26,"[8, 4, 7]",4,0,0,0,0,1,0,0,1,1,0,3,2
141450,male,47,"[3, 7]",11,0,0,0,1,0,0,0,1,0,0,2,3
141463,female,7,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
141464,male,43,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
141467,female,12,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
141471,male,57,[0],7,1,0,0,0,0,0,0,0,0,0,1,3
141476,female,31,"[5, 7]",1,0,0,0,0,0,1,0,1,0,0,2,1
141477,female,38,"[8, 7]",3,0,0,0,0,0,0,0,1,1,0,2,2
141480,female,22,"[0, 8, 2]",2,1,0,1,0,0,0,0,0,1,0,3,1
141484,female,49,"[2, 4]",1,0,0,1,0,1,0,0,0,0,0,2,1
141485,male,22,"[8, 4]",1,0,0,0,0,1,0,0,0,1,0,2,1
141491,female,39,"[9, 6]",9,0,0,0,0,0,0,1,0,0,1,2,3
141496,male,54,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
141500,male,73,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
141502,male,48,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
141506,male,71,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
141508,female,57,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
141512,male,12,[3],2,0,0,0,1,0,0,0,0,0,0,1,1
141518,male,52,[0],4,1,0,0,0,0,0,0,0,0,0,1,2
141524,male,59,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
141525,female,13,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
141526,female,35,"[5, 7]",0,0,0,0,0,0,1,0,1,0,0,2,1
141528,male,48,"[2, 7]",1,0,0,1,0,0,0,0,1,0,0,2,1
141537,male,42,"[0, 2, 4]",2,1,0,1,0,1,0,0,0,0,0,3,1
141540,female,65,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
141543,male,1,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
141560,male,63,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
141565,female,16,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
141567,male,31,[0],3,1,0,0,0,0,0,0,0,0,0,1,2
141571,female,63,[5],2,0,0,0,0,0,1,0,0,0,0,1,1
141577,female,15,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
141588,female,32,"[0, 1, 7]",0,1,1,0,0,0,0,0,1,0,0,3,1
141592,male,11,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
141596,male,66,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
141601,female,66,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
141602,female,41,"[2, 3]",14,0,0,1,1,0,0,0,0,0,0,2,3
141603,male,71,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
141607,female,4,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
141613,female,33,[2],3,0,0,1,0,0,0,0,0,0,0,1,2
141615,male,52,[2],3,0,0,1,0,0,0,0,0,0,0,1,2
141619,male,46,"[2, 5]",1,0,0,1,0,0,1,0,0,0,0,2,1
141621,female,52,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
141623,male,3,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
141625,male,2,[6],5,0,0,0,0,0,0,1,0,0,0,1,3
141631,female,55,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
141636,male,52,"[0, 1, 5]",6,1,1,0,0,0,1,0,0,0,0,3,3
141644,female,67,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
141646,male,24,"[8, 1, 3]",1,0,1,0,1,0,0,0,0,1,0,3,1
141648,female,78,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
141659,female,37,[4],5,0,0,0,0,1,0,0,0,0,0,1,3
141662,male,71,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
141665,male,27,"[4, 7]",1,0,0,0,0,1,0,0,1,0,0,2,1
141668,male,37,[3],4,0,0,0,1,0,0,0,0,0,0,1,2
141679,female,2,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
141685,male,17,[0],5,1,0,0,0,0,0,0,0,0,0,1,3
141687,male,57,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
141696,female,77,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
141698,male,50,"[9, 5, 1]",0,0,1,0,0,0,1,0,0,0,1,3,1
141701,male,23,"[0, 1, 4]",5,1,1,0,0,1,0,0,0,0,0,3,3
141705,female,38,"[1, 4]",1,0,1,0,0,1,0,0,0,0,0,2,1
141709,female,47,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
141717,male,50,"[8, 3]",3,0,0,0,1,0,0,0,0,1,0,2,2
141718,male,12,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
141720,male,10,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
141728,female,39,"[8, 9]",2,0,0,0,0,0,0,0,0,1,1,2,1
141732,female,51,[2],2,0,0,1,0,0,0,0,0,0,0,1,1
141734,female,43,"[3, 7]",0,0,0,0,1,0,0,0,1,0,0,2,1
141735,female,14,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
141744,male,14,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
141748,female,23,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
141751,female,39,"[3, 7]",1,0,0,0,1,0,0,0,1,0,0,2,1
141771,male,51,"[1, 3]",2,0,1,0,1,0,0,0,0,0,0,2,1
141787,male,2,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
141788,female,52,"[1, 2]",0,0,1,1,0,0,0,0,0,0,0,2,1
141790,female,32,"[9, 4, 6]",3,0,0,0,0,1,0,1,0,0,1,3,2
141791,female,48,"[1, 9]",0,0,1,0,0,0,0,0,0,0,1,2,1
141796,male,52,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
141799,male,46,[9],9,0,0,0,0,0,0,0,0,0,1,1,3
141805,female,60,"[9, 1]",1,0,1,0,0,0,0,0,0,0,1,2,1
141821,male,25,"[8, 2, 3]",1,0,0,1,1,0,0,0,0,1,0,3,1
141823,male,39,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
141824,female,31,"[3, 5]",6,0,0,0,1,0,1,0,0,0,0,2,3
141825,female,64,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
141826,male,18,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
141827,male,15,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
141830,male,47,"[2, 4]",0,0,0,1,0,1,0,0,0,0,0,2,1
141834,male,17,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
141835,female,18,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
141839,female,16,"[3, 6]",0,0,0,0,1,0,0,1,0,0,0,2,1
141840,female,75,[9],4,0,0,0,0,0,0,0,0,0,1,1,2
141843,female,51,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
141844,male,38,"[9, 3, 6]",0,0,0,0,1,0,0,1,0,0,1,3,1
141849,female,37,"[8, 1, 4]",0,0,1,0,0,1,0,0,0,1,0,3,1
141857,female,49,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
141859,male,18,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
141862,female,34,[6],3,0,0,0,0,0,0,1,0,0,0,1,2
141867,male,67,[3],3,0,0,0,1,0,0,0,0,0,0,1,2
141868,male,37,"[9, 2]",2,0,0,1,0,0,0,0,0,0,1,2,1
141875,female,57,[9],9,0,0,0,0,0,0,0,0,0,1,1,3
141882,male,68,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
141883,female,7,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
141884,female,35,"[0, 6]",1,1,0,0,0,0,0,1,0,0,0,2,1
141894,female,44,[5],3,0,0,0,0,0,1,0,0,0,0,1,2
141895,male,52,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
141897,female,13,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
141898,female,59,"[9, 2, 6]",1,0,0,1,0,0,0,1,0,0,1,3,1
141905,female,54,"[8, 3, 7]",0,0,0,0,1,0,0,0,1,1,0,3,1
141909,female,77,[4],4,0,0,0,0,1,0,0,0,0,0,1,2
141912,female,47,"[0, 1]",0,1,1,0,0,0,0,0,0,0,0,2,1
141916,female,53,"[9, 6]",3,0,0,0,0,0,0,1,0,0,1,2,2
141919,female,51,[9],2,0,0,0,0,0,0,0,0,0,1,1,1
141920,female,35,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
141927,male,50,[1],4,0,1,0,0,0,0,0,0,0,0,1,2
141929,male,5,"[1, 2]",0,0,1,1,0,0,0,0,0,0,0,2,1
141931,female,2,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
141937,female,35,"[2, 3, 7]",1,0,0,1,1,0,0,0,1,0,0,3,1
141946,female,25,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
141950,male,71,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
141959,male,73,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
141965,male,67,[9],2,0,0,0,0,0,0,0,0,0,1,1,1
141977,female,70,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
141981,female,31,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
141987,female,15,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
141990,male,55,[3],12,0,0,0,1,0,0,0,0,0,0,1,3
141991,male,10,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
141992,male,2,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
142001,female,58,[3],4,0,0,0,1,0,0,0,0,0,0,1,2
142002,male,50,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
142011,male,43,[6],1,0,0,0,0,0,0,1,0,0,0,1,1
142013,female,8,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
142016,male,59,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
142021,female,39,"[3, 4]",1,0,0,0,1,1,0,0,0,0,0,2,1
142023,male,35,"[8, 9, 1]",0,0,1,0,0,0,0,0,0,1,1,3,1
142024,male,49,"[3, 7]",1,0,0,0,1,0,0,0,1,0,0,2,1
142036,female,33,"[1, 6]",4,0,1,0,0,0,0,1,0,0,0,2,2
142038,male,66,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
142046,female,3,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
142049,female,48,"[0, 4]",0,1,0,0,0,1,0,0,0,0,0,2,1
142052,male,1,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
142054,male,47,[8],2,0,0,0,0,0,0,0,0,1,0,1,1
142065,female,51,"[1, 7]",0,0,1,0,0,0,0,0,1,0,0,2,1
142067,female,58,[2],3,0,0,1,0,0,0,0,0,0,0,1,2
142071,female,57,"[3, 6]",0,0,0,0,1,0,0,1,0,0,0,2,1
142075,female,25,"[1, 6]",3,0,1,0,0,0,0,1,0,0,0,2,2
142080,female,21,"[1, 6]",4,0,1,0,0,0,0,1,0,0,0,2,2
142081,female,74,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
142083,female,73,[4],5,0,0,0,0,1,0,0,0,0,0,1,3
142086,female,70,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
142087,female,29,"[1, 2]",4,0,1,1,0,0,0,0,0,0,0,2,2
142089,female,45,"[5, 6]",1,0,0,0,0,0,1,1,0,0,0,2,1
142099,female,34,"[1, 7]",0,0,1,0,0,0,0,0,1,0,0,2,1
142105,female,36,"[8, 4, 6]",1,0,0,0,0,1,0,1,0,1,0,3,1
142108,male,12,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
142109,male,23,"[2, 3, 5]",2,0,0,1,1,0,1,0,0,0,0,3,1
142110,male,6,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
142111,male,26,[7],3,0,0,0,0,0,0,0,1,0,0,1,2
142113,female,43,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
142114,male,67,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
142119,female,33,"[0, 2]",1,1,0,1,0,0,0,0,0,0,0,2,1
142133,male,29,"[0, 6]",0,1,0,0,0,0,0,1,0,0,0,2,1
142136,male,13,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
142137,female,58,[2],2,0,0,1,0,0,0,0,0,0,0,1,1
142146,male,30,"[8, 3]",6,0,0,0,1,0,0,0,0,1,0,2,3
142147,female,74,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
142148,female,3,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
142153,male,24,"[2, 7]",1,0,0,1,0,0,0,0,1,0,0,2,1
142155,female,13,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
142162,male,2,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
142170,male,58,"[9, 1]",0,0,1,0,0,0,0,0,0,0,1,2,1
142171,female,78,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
142173,female,44,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
142175,female,71,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
142177,male,56,"[9, 4, 6]",2,0,0,0,0,1,0,1,0,0,1,3,1
142178,female,58,"[8, 5]",8,0,0,0,0,0,1,0,0,1,0,2,3
142181,female,57,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
142183,male,12,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
142184,female,24,"[0, 2, 4]",1,1,0,1,0,1,0,0,0,0,0,3,1
142194,female,37,"[6, 7]",2,0,0,0,0,0,0,1,1,0,0,2,1
142197,male,34,"[0, 2]",10,1,0,1,0,0,0,0,0,0,0,2,3
142199,male,79,[2],5,0,0,1,0,0,0,0,0,0,0,1,3
142204,female,32,"[0, 9]",4,1,0,0,0,0,0,0,0,0,1,2,2
142208,male,13,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
142209,male,8,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
142221,male,58,"[1, 4]",0,0,1,0,0,1,0,0,0,0,0,2,1
142229,female,25,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
142233,female,67,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
142236,female,38,"[5, 6, 7]",0,0,0,0,0,0,1,1,1,0,0,3,1
142245,male,79,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
142246,male,37,[8],3,0,0,0,0,0,0,0,0,1,0,1,2
142254,female,9,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
142262,male,36,"[0, 9]",1,1,0,0,0,0,0,0,0,0,1,2,1
142275,female,31,"[6, 7]",10,0,0,0,0,0,0,1,1,0,0,2,3
142277,male,15,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
142283,male,61,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
142298,male,42,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
142300,male,74,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
