id,sex,age,trace,Infected_Num,place_been_to,trans_risk
90180,female,28,"[0, 1, 3, 4, 5]",2,5,2
90187,male,31,"[0, 2, 4, 5]",0,4,1
90203,female,47,"[4, 6, 7]",1,3,1
90207,female,79,"[0, 6]",7,2,3
90218,female,8,[5],0,1,1
90223,female,37,"[8, 0, 5, 7]",2,4,2
90224,male,68,[2],4,1,2
90239,female,4,[9],1,1,1
90250,female,54,"[0, 9, 3]",3,3,2
90257,male,19,[0],2,1,2
90262,female,47,"[0, 8]",2,2,2
90298,female,28,"[8, 0, 5, 9]",3,4,2
90304,female,67,"[0, 8, 5]",3,3,2
90310,female,44,"[0, 1, 5]",5,3,2
90318,male,48,"[8, 1, 5, 7]",2,4,2
90346,male,59,"[2, 5, 7]",3,3,2
90374,female,61,[6],1,1,1
90376,male,39,"[9, 2, 4]",4,3,2
90388,male,41,"[3, 4, 6, 7]",4,4,2
90393,female,23,"[1, 3, 5, 7, 8, 9]",1,6,1
90397,male,69,[9],1,1,1
90400,female,62,[6],0,1,1
90404,female,69,[7],2,1,2
90425,female,68,[1],2,1,2
90444,female,57,"[8, 0, 5]",0,3,1
90446,male,33,"[2, 3, 4, 6]",11,4,3
90449,male,65,[3],3,1,2
90458,female,9,"[0, 4]",2,2,2
90463,female,76,"[9, 5]",0,2,1
90479,female,23,"[8, 9, 3]",1,3,1
90480,male,34,"[3, 4, 5, 6]",6,4,3
90487,female,50,"[8, 2, 7]",4,3,2
90499,male,63,[5],1,1,1
90507,male,33,"[0, 6, 7]",1,3,1
90508,male,40,"[0, 8, 7]",6,3,3
90509,male,76,"[3, 4]",3,2,2
90522,male,9,[2],1,1,1
90531,female,13,[0],2,1,2
90534,male,71,[4],5,1,2
90537,male,57,"[8, 6]",2,2,2
90563,male,14,"[9, 2, 7]",3,3,2
90576,male,25,"[0, 9, 2, 7]",0,4,1
90581,female,40,"[1, 3, 4, 8, 9]",7,5,3
90588,male,26,"[8, 1, 2, 6]",2,4,2
90591,female,70,[2],3,1,2
90604,female,4,[0],2,1,2
90618,female,63,[5],0,1,1
90639,male,9,[7],0,1,1
90648,male,6,[6],0,1,1
90655,female,72,[8],0,1,1
90667,male,30,"[0, 1, 2, 3, 4, 5]",1,6,1
90672,male,36,"[3, 6]",13,2,3
90673,female,69,[4],2,1,2
90685,female,65,[0],1,1,1
90692,male,26,"[1, 2, 3, 5, 6, 8, 9]",1,7,1
90712,female,77,[2],0,1,1
90728,male,33,"[2, 5, 7]",5,3,2
90734,male,38,"[8, 4, 7]",1,3,1
90754,male,28,"[9, 2, 4, 7]",0,4,1
90760,female,9,[7],2,1,2
90795,female,73,[2],3,1,2
90797,male,22,"[8, 9, 2, 4]",3,4,2
90810,female,2,[1],0,1,1
90854,female,43,"[8, 5, 6, 7]",14,4,3
90867,male,73,[9],0,1,1
90876,female,35,"[8, 1, 4, 6]",6,4,3
90884,male,33,"[8, 1, 2, 5]",5,4,2
90894,male,11,[8],1,1,1
90895,female,22,"[8, 0]",0,2,1
90923,female,58,"[3, 5, 7, 8, 9]",3,5,2
90932,male,46,"[8, 0, 5]",3,3,2
90946,male,46,"[2, 3, 6]",0,3,1
90947,male,37,"[2, 3, 4, 6, 8]",0,5,1
90951,male,7,[8],2,1,2
90967,male,11,[1],0,1,1
90973,female,15,[4],2,1,2
90974,female,38,"[0, 1, 4]",15,3,3
90976,female,21,"[0, 5]",6,2,3
90993,female,7,[2],1,1,1
91012,male,46,"[0, 2, 5, 6]",3,4,2
91013,male,78,"[1, 6]",4,2,2
91028,male,31,"[2, 4, 5, 7, 8]",4,5,2
91033,male,40,"[9, 2, 3, 1]",11,4,3
91036,female,9,[0],3,1,2
91062,male,52,"[8, 2, 3, 6]",1,4,1
91067,female,46,[3],3,1,2
91070,female,8,[2],7,1,3
91075,male,38,"[8, 1, 5, 7]",6,4,3
91082,female,7,"[9, 7]",2,2,2
91098,female,9,[4],1,1,1
91104,male,1,[5],1,1,1
91113,female,78,[5],5,1,2
91178,male,60,"[8, 9]",0,2,1
91183,male,16,[2],0,1,1
91186,male,43,"[4, 6]",2,2,2
91201,male,60,"[8, 9, 6]",8,3,3
91221,female,35,"[1, 5, 9, 7]",5,4,2
91223,male,24,"[2, 3, 4, 5]",2,4,2
91232,male,29,"[9, 2, 7]",1,3,1
91241,male,32,"[3, 6, 7]",0,3,1
91245,female,15,[2],1,1,1
91248,female,20,[2],1,1,1
91258,female,14,"[0, 3]",6,2,3
91259,male,8,[2],6,1,3
91264,female,65,[2],1,1,1
91291,male,74,[7],2,1,2
91297,male,64,[0],3,1,2
91304,male,28,"[1, 2, 6]",0,3,1
91309,male,17,[9],0,1,1
91325,female,51,"[9, 3, 6]",1,3,1
91328,male,27,"[0, 1, 2, 5, 7]",0,5,1
91329,male,9,[8],2,1,2
91352,female,44,"[0, 2, 5]",2,3,2
91375,female,7,[8],4,1,2
91385,male,80,[6],7,1,3
91386,female,33,"[0, 1, 2, 3, 5, 6]",3,6,2
91394,female,2,[5],0,1,1
91405,female,34,"[1, 3, 6, 8, 9]",5,5,2
91420,male,47,"[0, 1, 9, 7]",3,4,2
91424,female,22,"[0, 3, 4]",2,3,2
91451,male,52,"[8, 1]",0,2,1
91478,female,64,[9],2,1,2
91490,male,38,"[3, 6]",1,2,1
91503,female,54,"[0, 6]",1,2,1
91514,female,58,"[8, 9, 2, 0]",2,4,2
91521,female,38,"[1, 4, 6]",0,3,1
91559,male,3,[8],0,1,1
91576,female,53,"[8, 1, 3, 5]",7,4,3
91630,female,44,"[0, 3, 4]",0,3,1
91655,male,24,"[2, 3, 4, 5, 7, 9]",2,6,2
91662,female,74,"[0, 7]",2,2,2
91667,female,46,"[1, 3]",4,2,2
91684,male,60,"[8, 2, 5, 6]",0,4,1
91695,male,72,[5],4,1,2
91709,male,37,"[0, 9, 3, 1]",2,4,2
91720,male,45,"[8, 1, 9, 7]",1,4,1
91751,female,75,[9],0,1,1
91756,male,43,"[8, 6]",2,2,2
91757,female,42,"[1, 4, 9, 7]",1,4,1
91764,female,80,[4],0,1,1
91766,female,51,"[8, 9, 5, 1]",3,4,2
91770,male,13,"[4, 5]",3,2,2
91772,female,52,"[0, 4, 5, 7, 8]",3,5,2
91826,female,45,"[0, 1, 5, 6]",4,4,2
91835,male,55,"[1, 2, 9, 6]",3,4,2
91859,female,18,"[8, 3]",0,2,1
91883,male,55,"[8, 9]",1,2,1
91886,female,19,"[3, 4, 7]",6,3,3
91908,female,56,"[0, 2]",3,2,2
91919,female,55,"[1, 4, 7]",4,3,2
91926,male,43,"[8, 2, 3, 4]",14,4,3
91933,female,22,"[0, 1, 4, 6, 8]",0,5,1
91950,male,52,"[1, 2, 3, 6, 8, 9]",7,6,3
91954,male,73,[2],5,1,2
91958,male,24,"[0, 2, 5, 6]",0,4,1
91961,male,10,[4],1,1,1
91979,male,60,"[0, 1, 9]",4,3,2
91980,female,64,[9],0,1,1
91983,male,75,[7],0,1,1
91987,male,21,"[0, 1, 2, 6, 7, 8]",0,6,1
92040,female,79,[7],2,1,2
92052,female,15,[2],1,1,1
92059,female,46,"[8, 2, 4, 5]",6,4,3
92073,male,64,[4],1,1,1
92093,male,12,[1],1,1,1
92105,male,5,[5],0,1,1
92109,male,8,[1],0,1,1
92110,male,22,"[0, 1, 3, 6, 9]",3,5,2
92113,male,6,[1],1,1,1
92122,male,72,[4],0,1,1
92125,female,17,[1],10,1,3
92146,male,10,[6],2,1,2
92160,male,78,[4],2,1,2
92171,female,55,[1],1,1,1
92184,male,1,[4],1,1,1
92202,male,54,[5],2,1,2
92221,female,1,[0],0,1,1
92222,male,37,"[0, 5, 6]",3,3,2
92234,female,73,[4],1,1,1
92249,female,48,"[9, 6]",3,2,2
92260,female,72,[3],0,1,1
92277,male,38,"[0, 3]",4,2,2
92284,male,70,"[9, 1]",5,2,2
92292,female,21,"[1, 4, 7]",1,3,1
92309,male,4,[4],1,1,1
92310,male,55,"[9, 3, 6]",11,3,3
92321,female,13,[2],1,1,1
92324,male,24,"[2, 5, 7]",2,3,2
92355,male,2,[7],0,1,1
92390,male,47,[5],6,1,3
92396,male,30,"[0, 1, 9]",10,3,3
92399,female,29,"[8, 4, 5]",0,3,1
92400,male,78,[7],0,1,1
92421,male,43,"[1, 4]",2,2,2
92432,male,61,[3],0,1,1
92444,female,37,"[0, 1, 2, 3]",1,4,1
92456,male,58,"[8, 6, 7]",5,3,2
92462,male,22,"[0, 1, 3, 4, 6, 8]",1,6,1
92465,female,51,"[8, 9, 5, 7]",2,4,2
92483,male,8,[0],2,1,2
92487,male,32,"[0, 2, 5, 6, 7, 8, 9]",11,7,3
92497,male,59,"[1, 2, 3, 4, 6]",2,5,2
92511,male,57,"[0, 4]",0,2,1
92516,male,4,[8],7,1,3
92517,male,64,[8],4,1,2
92525,female,27,"[1, 5, 6, 8, 9]",2,5,2
92526,male,14,[6],2,1,2
92529,male,80,[8],1,1,1
92537,female,23,"[1, 7]",1,2,1
92540,female,61,[4],1,1,1
92549,female,9,[9],5,1,2
92551,male,16,[4],2,1,2
92560,male,12,[2],0,1,1
92566,female,45,[3],1,1,1
92608,male,48,"[9, 6, 1]",8,3,3
92616,male,47,"[8, 9, 5, 7]",2,4,2
92620,male,36,"[2, 6]",5,2,2
92628,male,24,"[0, 1, 2, 3, 7, 9]",0,6,1
92633,female,18,[6],1,1,1
92648,female,25,"[0, 3, 6, 8, 9]",0,5,1
92652,female,2,[5],1,1,1
92659,male,22,"[1, 2]",3,2,2
92661,male,21,"[9, 2, 4]",8,3,3
92667,female,18,[9],9,1,3
92680,female,54,"[9, 4, 1]",3,3,2
92681,female,44,[4],3,1,2
92711,male,42,"[8, 2]",6,2,3
92712,female,51,"[8, 7]",0,2,1
92723,female,11,"[4, 5, 7]",3,3,2
92732,female,56,"[3, 4]",2,2,2
92734,female,57,"[8, 9, 3, 5]",6,4,3
92750,female,5,[4],1,1,1
92752,male,72,[8],1,1,1
92793,female,58,"[8, 9, 3]",1,3,1
92796,female,56,"[8, 0]",0,2,1
92798,male,47,"[0, 1, 2, 5]",5,4,2
92801,male,34,"[8, 9, 4]",3,3,2
92813,female,42,"[9, 6, 1]",10,3,3
92828,male,22,"[0, 9, 2, 5]",3,4,2
92861,female,47,"[8, 9, 2, 7]",0,4,1
92890,female,60,"[2, 4]",2,2,2
92895,male,65,[1],2,1,2
92899,female,65,[8],0,1,1
92904,male,33,"[1, 3, 5]",4,3,2
92908,male,39,"[9, 2, 7]",9,3,3
92912,male,61,[9],13,1,3
92924,male,55,"[1, 4]",4,2,2
92929,male,53,"[8, 2]",5,2,2
92964,female,59,"[1, 2, 5, 7, 8]",0,5,1
92979,male,42,"[0, 1]",2,2,2
92982,female,37,"[0, 8, 6]",2,3,2
92985,female,44,"[2, 6, 7]",0,3,1
92988,female,12,[4],0,1,1
92989,female,61,[4],1,1,1
92993,female,2,[3],3,1,2
93008,male,59,"[2, 3]",2,2,2
93024,male,72,[2],1,1,1
93028,female,49,"[1, 3, 4, 6, 7, 8]",0,6,1
93035,female,7,[9],1,1,1
93046,male,50,"[3, 5]",2,2,2
93053,female,30,"[0, 9, 4, 1]",3,4,2
93062,female,35,"[8, 1, 5, 6]",0,4,1
93063,female,23,"[8, 7]",2,2,2
93068,male,15,[8],4,1,2
93081,male,48,"[8, 4, 5, 7]",5,4,2
93093,female,22,"[0, 2, 4, 5, 9]",1,5,1
93122,male,78,[3],0,1,1
93127,male,74,[9],0,1,1
93148,female,55,"[3, 4, 5]",2,3,2
93149,male,52,"[4, 7]",0,2,1
93158,male,23,"[0, 1, 2]",1,3,1
93161,female,12,[6],1,1,1
93220,female,57,"[1, 4, 6]",2,3,2
93229,female,43,"[0, 4, 6]",1,3,1
93232,male,49,"[3, 5]",5,2,2
93254,male,47,"[1, 2, 4]",1,3,1
93255,male,37,"[1, 3, 4, 5]",4,4,2
93260,male,66,[1],0,1,1
93281,male,11,[6],1,1,1
93302,female,30,"[0, 9, 2]",6,3,3
93306,female,19,[0],0,1,1
93310,male,50,"[9, 2, 7]",1,3,1
93320,male,50,"[0, 4, 6, 7]",2,4,2
93322,female,26,"[0, 9, 2, 3]",3,4,2
93342,female,28,"[0, 3, 4, 7]",0,4,1
93353,female,23,"[1, 3, 4, 9]",2,4,2
93359,female,9,[8],2,1,2
93373,male,73,[7],2,1,2
93375,male,47,"[0, 1, 4]",4,3,2
93399,male,74,[2],3,1,2
93405,male,1,[2],3,1,2
93425,male,5,[3],0,1,1
93461,female,14,[7],0,1,1
93465,female,60,"[8, 5]",7,2,3
93472,male,12,[3],0,1,1
93496,female,37,"[2, 4, 5, 6, 7]",3,5,2
93504,female,76,[5],2,1,2
93510,female,42,[7],0,1,1
93514,female,61,[5],0,1,1
93516,male,7,[7],4,1,2
93535,male,12,[0],6,1,3
93547,male,36,"[2, 5, 7]",4,3,2
93560,male,45,"[8, 7]",3,2,2
93577,male,61,"[0, 6]",2,2,2
93580,male,30,"[2, 5, 6, 7, 9]",1,5,1
93585,male,78,[5],7,1,3
93591,female,6,[8],0,1,1
93596,male,72,[6],0,1,1
93610,male,20,"[4, 7]",5,2,2
93613,male,34,"[0, 1, 9]",3,3,2
93642,male,24,"[0, 1, 3, 6, 9]",4,5,2
93643,female,77,[3],0,1,1
93645,female,9,[7],0,1,1
93653,female,56,"[0, 5, 7]",4,3,2
93655,male,34,"[8, 9, 4, 7]",3,4,2
93656,male,36,"[0, 4, 5, 6, 7, 8, 9]",3,7,2
93673,male,40,"[1, 2]",7,2,3
93681,female,10,[7],2,1,2
93688,male,57,"[0, 1, 7]",2,3,2
93694,male,2,[9],1,1,1
93700,female,23,"[0, 1, 2, 5, 6, 7, 9]",11,7,3
93702,female,78,[7],1,1,1
93705,female,4,[5],12,1,3
93715,female,28,"[2, 3, 7]",2,3,2
93717,female,35,"[6, 7]",0,2,1
93729,female,60,[5],3,1,2
93746,male,10,[4],1,1,1
93757,male,50,"[1, 2, 3, 4, 6, 8]",5,6,2
93762,female,58,"[9, 4, 5]",3,3,2
93785,female,20,[1],0,1,1
93787,male,73,[3],5,1,2
93794,male,54,"[8, 1, 2, 7]",9,4,3
93796,male,9,"[0, 9]",0,2,1
93800,male,53,"[8, 1, 6, 7]",3,4,2
93806,male,21,"[0, 8, 4, 5]",11,4,3
93817,male,23,"[1, 2, 3, 5]",0,4,1
93828,male,39,"[9, 4, 6]",0,3,1
93831,female,59,[7],6,1,3
93834,female,29,"[4, 5]",2,2,2
93854,female,34,"[0, 5, 7]",0,3,1
93855,female,29,"[0, 9, 7]",3,3,2
93872,male,49,"[9, 3, 5]",0,3,1
93884,female,21,"[8, 9, 4, 7]",0,4,1
93886,male,72,[6],1,1,1
93898,female,56,"[9, 2, 4]",3,3,2
93903,female,8,[7],0,1,1
93907,female,54,"[8, 3]",3,2,2
93912,female,26,"[0, 4, 6, 7, 8]",13,5,3
93917,female,75,[7],2,1,2
93955,female,31,"[2, 4, 5, 6]",0,4,1
93958,female,11,[0],0,1,1
93964,female,19,"[8, 5]",1,2,1
93967,male,22,"[1, 2, 5, 8, 9]",4,5,2
93996,female,36,"[8, 9, 2, 3]",1,4,1
94004,male,62,[8],1,1,1
94008,male,44,"[3, 7]",1,2,1
94031,male,32,"[0, 2, 7]",2,3,2
94043,female,3,"[0, 7]",0,2,1
94044,female,71,"[5, 7]",3,2,2
94045,male,79,[5],8,1,3
94064,male,20,[5],2,1,2
94069,male,59,[1],1,1,1
94100,male,31,"[2, 3, 4, 7, 8]",3,5,2
94111,male,59,"[0, 1, 7]",2,3,2
94115,male,56,"[8, 3, 4]",1,3,1
94119,female,68,[0],0,1,1
94128,female,48,"[8, 2, 4]",3,3,2
94138,male,6,[0],2,1,2
94142,female,30,"[1, 9, 6, 7]",4,4,2
94144,female,37,"[8, 2, 5, 6]",0,4,1
94162,female,65,[7],0,1,1
94164,female,39,"[0, 9, 2, 7]",2,4,2
94168,female,56,"[9, 6]",4,2,2
94188,male,26,"[8, 1, 4]",2,3,2
94195,male,47,[4],1,1,1
94213,male,43,"[2, 4, 5, 6]",5,4,2
94237,female,69,"[1, 6]",1,2,1
94276,female,72,"[1, 2]",1,2,1
94281,female,38,"[0, 1, 6, 8]",6,4,3
94286,male,80,[6],0,1,1
94291,female,10,[2],1,1,1
94295,female,26,"[0, 1, 3, 6, 7, 9]",7,6,3
94296,female,74,[2],1,1,1
94311,male,29,"[2, 4]",2,2,2
94313,male,19,[2],1,1,1
94315,female,27,"[1, 3, 4, 7, 8]",1,5,1
94336,male,33,"[9, 2]",1,2,1
94344,female,60,"[3, 6]",2,2,2
94351,male,19,[2],3,1,2
94369,male,20,"[1, 3]",3,2,2
94379,female,4,[2],1,1,1
94382,male,29,"[3, 4, 7, 8, 9]",1,5,1
94414,female,39,"[0, 8, 6]",0,3,1
94427,male,27,"[0, 8, 4, 5]",3,4,2
94435,female,78,[2],1,1,1
94439,male,34,"[0, 2, 6, 8, 9]",7,5,3
94442,male,33,[0],0,1,1
94458,female,49,"[2, 7]",2,2,2
94487,male,19,[0],0,1,1
94495,female,18,[1],2,1,2
94510,female,9,[7],3,1,2
94616,male,42,"[5, 6]",0,2,1
94617,female,50,"[2, 4, 6]",2,3,2
94624,female,59,"[8, 5]",1,2,1
94640,male,16,[5],0,1,1
94651,male,38,"[1, 3, 4, 6, 7, 8]",0,6,1
94656,female,46,"[9, 3, 5]",1,3,1
94668,male,1,[3],0,1,1
94669,male,6,[9],1,1,1
94683,male,37,"[1, 3, 5, 6, 7, 9]",3,6,2
94684,male,40,"[1, 4, 7]",0,3,1
94694,female,13,[6],2,1,2
94708,male,4,"[8, 4]",0,2,1
94718,female,73,[1],2,1,2
94722,female,41,"[8, 5, 6, 7]",2,4,2
94731,male,16,[2],2,1,2
94774,female,37,"[2, 3, 6, 7, 9]",1,5,1
94797,female,14,[9],0,1,1
94815,male,58,"[1, 5, 6, 9]",0,4,1
94834,male,48,"[9, 2, 7]",5,3,2
94846,female,18,[0],3,1,2
94850,male,44,"[3, 7]",2,2,2
94855,male,15,[6],2,1,2
94857,male,59,"[3, 5, 6]",0,3,1
94862,male,74,"[8, 9]",0,2,1
94864,female,8,[2],1,1,1
94867,female,4,[4],0,1,1
94885,female,1,[0],9,1,3
94896,male,27,"[1, 2, 3, 4, 8]",0,5,1
94911,male,52,"[8, 2]",8,2,3
94918,male,33,"[0, 1, 5, 6, 7]",2,5,2
94933,male,48,"[0, 4]",1,2,1
94935,male,25,"[0, 4, 6, 7, 8]",10,5,3
94949,female,51,"[3, 5]",2,2,2
94953,female,77,[0],1,1,1
94955,male,64,[3],0,1,1
94970,female,13,"[3, 7]",1,2,1
94985,male,1,"[9, 4]",4,2,2
94989,female,30,"[8, 0, 3, 4]",1,4,1
95024,male,55,"[1, 2, 4, 7]",20,4,3
95030,female,72,"[8, 4, 5]",0,3,1
95031,female,48,[4],0,1,1
95032,female,38,"[0, 3, 5, 7]",5,4,2
95044,female,76,[0],4,1,2
95055,female,24,"[1, 4, 5, 7, 8, 9]",2,6,2
95058,female,21,"[9, 3, 6]",1,3,1
95069,male,10,[3],1,1,1
95070,male,43,"[2, 3]",3,2,2
95089,female,37,"[8, 5]",8,2,3
95099,female,76,[0],0,1,1
95111,male,8,[3],0,1,1
95116,female,10,[6],0,1,1
95135,male,63,[7],3,1,2
95154,female,4,[1],1,1,1
95170,female,18,[0],1,1,1
95172,male,44,"[5, 6, 7]",1,3,1
95173,male,8,[8],0,1,1
95178,female,48,"[1, 7]",3,2,2
95190,male,70,[2],0,1,1
95200,female,39,"[0, 6, 7]",2,3,2
95219,male,44,"[1, 4, 5, 6, 7, 8]",3,6,2
95221,male,37,"[0, 1, 2, 6]",2,4,2
95229,female,18,[5],2,1,2
95242,male,57,"[1, 2, 6, 8, 9]",1,5,1
95263,female,45,"[1, 2, 4, 5, 6]",5,5,2
95270,female,27,"[1, 3, 5, 9]",0,4,1
95280,female,29,"[1, 2, 4, 6, 8]",4,5,2
95293,female,56,"[0, 4]",0,2,1
95295,male,50,"[8, 9, 5, 6]",2,4,2
95301,male,54,[2],1,1,1
95321,female,19,[3],4,1,2
95333,male,75,[6],5,1,2
95342,male,54,"[3, 7]",10,2,3
95343,female,58,"[0, 1]",2,2,2
95345,male,17,[1],2,1,2
95368,female,54,"[8, 1, 7]",1,3,1
95394,male,23,"[0, 1, 4, 7, 8]",4,5,2
95416,female,63,[3],3,1,2
95429,male,74,[0],1,1,1
95455,female,53,"[9, 5, 6]",3,3,2
95456,male,35,"[0, 2, 3]",8,3,3
95461,female,77,[2],2,1,2
95467,male,56,"[0, 1, 9]",1,3,1
95484,male,62,"[9, 1]",3,2,2
95486,female,38,"[9, 4, 1]",5,3,2
95487,male,25,"[1, 2, 3, 5, 7, 8, 9]",2,7,2
95511,male,43,"[0, 1, 2]",3,3,2
95513,male,52,"[1, 5, 6, 7, 9]",8,5,3
95525,female,15,[2],4,1,2
95540,female,25,"[0, 1, 7]",2,3,2
95547,female,17,[1],1,1,1
95577,female,53,"[8, 9]",0,2,1
95594,male,77,[7],2,1,2
95623,male,27,"[3, 5]",6,2,3
95657,male,5,[2],0,1,1
95664,female,60,"[8, 3, 4, 6]",0,4,1
95685,female,28,"[1, 2, 3, 7, 9]",2,5,2
95701,male,74,"[3, 7]",6,2,3
95714,male,42,"[2, 4, 7]",17,3,3
95720,female,78,[1],2,1,2
95722,male,32,"[8, 2, 5, 6]",7,4,3
95723,male,29,"[0, 2, 5, 6]",1,4,1
95728,female,14,[6],1,1,1
95742,male,60,"[1, 5, 6]",7,3,3
95756,male,4,[5],0,1,1
95757,male,28,"[0, 2, 3, 4, 6, 9]",1,6,1
95777,male,56,"[3, 4]",1,2,1
95786,female,1,[8],2,1,2
95800,female,66,"[2, 5]",1,2,1
95807,female,29,"[8, 1, 2, 3]",3,4,2
95823,female,71,[9],1,1,1
95837,female,27,"[8, 9, 6]",8,3,3
95846,female,8,[1],1,1,1
95860,male,21,"[0, 3, 5]",1,3,1
95862,male,11,[4],1,1,1
95870,male,29,"[8, 2, 5, 6]",1,4,1
95885,female,25,"[2, 6]",1,2,1
95893,female,71,[7],0,1,1
95894,female,19,"[0, 8]",0,2,1
95902,female,13,[0],1,1,1
95909,male,7,[5],1,1,1
95932,male,51,"[1, 3]",2,2,2
95951,male,31,"[1, 2, 5, 6, 9]",2,5,2
95974,female,36,"[8, 9]",2,2,2
95975,male,53,"[9, 2, 6, 7]",2,4,2
95980,male,62,[4],1,1,1
95984,female,4,[7],4,1,2
95990,female,46,"[1, 6]",5,2,2
96006,male,74,[5],8,1,3
96016,female,53,"[8, 1, 3, 6]",1,4,1
96046,female,49,"[3, 7]",1,2,1
96050,male,39,"[0, 1, 5, 9]",1,4,1
96057,male,13,"[0, 5]",4,2,2
96058,female,5,[4],3,1,2
96061,male,25,"[8, 9, 6]",5,3,2
96082,female,49,"[9, 7]",1,2,1
96089,female,18,[2],1,1,1
96100,male,38,"[1, 2, 4, 5]",3,4,2
96101,male,31,"[1, 2, 4, 7, 9]",8,5,3
96105,female,59,"[6, 7]",2,2,2
96112,female,75,[3],0,1,1
96125,female,30,"[4, 7]",6,2,3
96136,female,30,"[9, 3, 4, 7]",6,4,3
96147,female,20,[5],0,1,1
96160,male,31,"[1, 4, 5, 6, 7]",0,5,1
96175,female,17,[3],1,1,1
96186,male,53,"[2, 3, 4]",2,3,2
96198,female,36,"[8, 3, 4]",6,3,3
96206,male,17,[4],0,1,1
96214,male,48,"[8, 3, 4]",1,3,1
96225,female,66,[2],0,1,1
96253,male,71,[9],0,1,1
96255,female,21,"[2, 4, 6, 7]",3,4,2
96257,male,2,[4],2,1,2
96291,female,5,[5],4,1,2
96299,female,29,"[0, 8, 5]",1,3,1
96344,female,51,"[2, 4, 5]",0,3,1
96345,female,51,[2],0,1,1
96356,male,41,"[0, 9]",0,2,1
96380,female,18,"[0, 7]",1,2,1
96386,female,68,[5],1,1,1
96388,female,34,"[1, 6]",0,2,1
96389,male,43,"[4, 6]",3,2,2
96390,female,7,[1],0,1,1
96397,male,54,"[0, 1, 4, 6, 8]",6,5,3
96402,female,21,"[0, 7]",1,2,1
96408,female,75,"[8, 3]",1,2,1
96425,female,76,"[0, 1]",1,2,1
96438,male,77,[8],0,1,1
96447,male,37,"[0, 1, 3, 4, 5]",5,5,2
96448,male,6,[4],0,1,1
96458,female,25,"[8, 0, 9, 7]",4,4,2
96463,male,69,"[9, 6]",2,2,2
96486,female,23,"[3, 5, 6, 8, 9]",8,5,3
96495,female,8,[3],1,1,1
96517,male,50,"[0, 1, 3, 7]",1,4,1
96520,female,19,[7],1,1,1
96528,male,70,"[3, 4]",1,2,1
96559,female,31,"[1, 9]",1,2,1
96561,female,76,[8],2,1,2
96576,male,17,[8],0,1,1
96580,female,17,[7],1,1,1
96587,male,27,"[1, 4, 5, 7]",0,4,1
96602,male,51,"[3, 6]",0,2,1
96604,female,12,[1],2,1,2
96624,female,15,[5],1,1,1
96625,male,36,"[1, 2, 3, 4, 8]",3,5,2
96643,male,63,[1],1,1,1
96649,male,60,"[0, 5]",5,2,2
96665,female,60,"[8, 7]",0,2,1
96671,male,33,"[9, 2, 3, 6]",2,4,2
96672,female,27,"[6, 7]",0,2,1
96678,female,43,"[0, 1, 4]",12,3,3
96686,male,38,"[0, 9, 3, 5]",0,4,1
96688,female,17,"[9, 4]",0,2,1
96700,male,9,[8],0,1,1
96709,female,6,[3],1,1,1
96772,male,10,[7],1,1,1
96774,female,52,"[8, 1, 3]",3,3,2
96779,male,46,"[2, 4]",1,2,1
96798,male,52,[3],0,1,1
96816,male,28,"[9, 2, 3, 6]",1,4,1
96825,female,35,"[8, 0, 7]",11,3,3
96843,male,15,"[3, 7]",0,2,1
96851,male,43,[4],1,1,1
96854,female,17,[1],3,1,2
96887,female,26,"[8, 9, 3, 5]",4,4,2
96891,male,50,"[8, 2, 7]",2,3,2
96922,male,13,[0],1,1,1
96925,female,46,"[0, 1, 4, 8]",0,4,1
96927,male,66,[2],2,1,2
96929,female,2,[1],1,1,1
96971,male,57,[1],1,1,1
96989,female,34,[8],3,1,2
96991,female,12,[4],0,1,1
96998,female,11,[7],2,1,2
97015,male,36,"[9, 4, 1, 7]",12,4,3
97058,male,18,[4],3,1,2
97069,male,66,[7],0,1,1
97074,male,62,[0],0,1,1
97082,female,2,[9],0,1,1
97083,female,36,"[9, 3, 4, 7]",10,4,3
97084,female,16,[7],2,1,2
97099,female,40,"[0, 5, 6]",0,3,1
97105,female,62,[5],0,1,1
97112,male,33,"[0, 2, 4, 6, 7]",2,5,2
97134,female,43,[7],0,1,1
97147,female,9,[9],3,1,2
97148,male,36,"[0, 1, 4, 5, 7, 8, 9]",0,7,1
97187,female,20,"[1, 6]",3,2,2
97214,female,45,"[8, 9]",4,2,2
97217,female,11,[7],8,1,3
97223,male,41,"[2, 3, 4]",6,3,3
97237,male,64,[1],4,1,2
97241,male,40,"[0, 1, 2, 4, 6, 9]",1,6,1
97266,male,18,[0],4,1,2
97274,male,63,[5],1,1,1
97281,female,9,[4],1,1,1
97303,male,16,"[0, 6]",0,2,1
97328,male,15,[1],0,1,1
97339,male,2,[2],6,1,3
97348,female,73,"[8, 6]",0,2,1
97354,female,11,[6],1,1,1
97367,female,37,"[2, 4, 5, 8, 9]",1,5,1
97374,female,20,"[8, 1, 2]",0,3,1
97375,male,21,"[0, 2, 6, 7]",7,4,3
97405,female,23,"[8, 4, 6, 7]",3,4,2
97408,female,28,[4],4,1,2
97409,male,23,"[9, 2, 4, 5]",0,4,1
97412,female,49,"[0, 3, 6, 7]",2,4,2
97413,female,19,[5],4,1,2
97447,female,29,"[0, 1, 3, 8, 9]",0,5,1
97462,male,63,[2],8,1,3
97471,male,48,[8],0,1,1
